year,month,day_endofweek,cityid,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2022,8,5,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,5,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,12,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,19,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,8,26,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,2,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,9,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,45,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,46,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,47,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,48,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,49,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,50,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,51,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,52,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,16,53,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,2,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,3,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,4,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,5,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,6,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,7,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,8,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,9,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,10,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,11,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,12,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,13,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,14,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,15,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,16,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,17,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,18,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,19,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,20,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,21,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,22,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,23,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,24,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,25,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,26,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,27,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,28,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,29,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,30,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,31,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,32,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,33,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,34,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,35,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,36,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,37,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,38,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,39,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,40,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,41,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,42,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,43,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,44,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,9,23,45,.,.,.,.,.,.,.,.,.,.,.,.,.
